id,rating,sentiment_label,sentiment_score,verbatim,manual_label,justification_courte
562,2,Neutre,0.87,"Produit reçu non conforme au produit commandé. De plus la livraison a pris presque 2 mois. Pour qu’au final je me retrouve avec un produit que je n’ai pas commandé. Le service client présente ses excuses mais bon ça va rien changer à la situation je me ferais rembourser mais j’ai perdu 2 mois à attendre, relou. Je sais pas si le problème vient de showroom ou si c’est l’expéditeur (la marque) qui c’est planté.",Négatif,Déception/problème: 'problème'
580,2,Neutre,0.87,"PASSABLE - Excusez moi mais site compliqué ! Envoi : payant
Retour : payant
Aucun suivi de retour, une semaine que j'ai renvoyé mes articles, aucun signes de retour écrit! Pour vous retour demandé cela veut dire retour effectué ??",Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
630,3,Neutre,0.87,"Bon service - Aucun soucis sur la livraison, cependant 2 erreurs sur les tailles des produits",Neutre,"Avis mixte équilibré, note 3/5"
648,3,Neutre,0.87,"Le problème est la livraison par chronopost initialement prévue dans un magasin pro y elle a été finalement réalisée dans un garage qui n’a pas la même amplitude d’horaire
Colis difficile à récupérer quand on travail
Et prévenue deux jours avant la date limite de récupération du colis
Ne sais pas si je recommanderais à nouveau sur le site",Neutre,"Avis mixte équilibré, note 3/5"
677,3,Neutre,0.87,"Je suis satisfaite de l'achat mais pas de la livraison - Je suis satisfaite de l'achat, à un prix très intéressant et une livraison ultra rapide, mais dans des conditions surprenantes. Un minuscule emballage plastique plus adapté pour une pièce de lingerie et un tout aussi minuscule sac Showroom. Autant dire que la veste était roulée en boule à l'intérieur. J'ai failli renvoyer sans ouvrir....",Positif,Signal positif fort: 'ultra rapide'
680,3,Neutre,0.87,"Table de jardin et 10 chaises (4 colis) - Achat d'une table et de 10 chaises de jardin (à monter) :
Expérience mitigée :
- Livraison d'un colis sur 4 très endommagé; Pièces abimées et d'autres manquantes : Faute du transporteur.
- Pièces de montage non conformes dans 1 carton (devaient concerner le montage d'autres articles) : Faute du fournisseur
- Service client Showroomprivé très compréhensif, arrangeant même au delà de mon souhait. Très bon sens du service et de la satisfaction (ou la compensation le cas échéant) du client. A recommander vraiment !",Neutre,"Avis factuel neutre, note 3/5"
683,3,Neutre,0.87,Colis réceptionné mais problème de livraison - J'ai bien reçu ma commande mais le point relais où il devait être livré était soi-disant fermé ce qui est complètement faux car il n'a jamais été fermé. Mon colis a été transféré dans un locker qui ne le conservait que 5 jours . Étant absente j'ai dû solliciter un voisin pour aller me le récupérer sinon il vous aurait été retourné. En point relais il aurait été conservé quinze jours.,Neutre,"Avis mixte équilibré, note 3/5"
699,3,Neutre,0.87,"Le seul reproche que je peux faire c’est concernant les délais de livraison qui sont beaucoup trop longs un mois et le prix aussi très cher, je commande presque plus sur votre site pour cette raison",Neutre,"Avis factuel neutre, note 3/5"
717,3,Neutre,0.87,"commande annulée par le vendeur - Le 19 février nous faisons la commande d'un article sur la vente Innovagoods avec une indication la commande sur la vente Innovagoods
sera livrée au plus tard le 03/03/2026 .
Le 3 mars aucune livraison et le 4 mars nous recevons un mail pour annoncer l'annulation de cette vente. Point positif de cette enseigne , le remboursement total versé a été crédité sur notre compte le 10 mars.",Neutre,"Avis mixte équilibré, note 3/5"
732,3,Neutre,0.87,livraison anticipée - Je regrette la livraison en avance car il s'agit d'un cadeau d'anniversaire qui aura lieu un peu plus tard et donc le délai pour renvoi risque d'être dépassé,Neutre,"Avis factuel neutre, note 3/5"
748,3,Neutre,0.87,"Très bien mais vraiment dessus en voyant qu'une veste que j'ai commandé en 9 mois est arrivée en 6 mois ,en plus je ne comprends pas c'était un ensemble de 3 pièces et juste la veste n'était pas de la bonne taille ?",Neutre,"Avis factuel neutre, note 3/5"
759,3,Neutre,0.87,"S'agisssajt de l'achat d'un voyage au Maroc j'ai du prendre contact avec les services et je dois dire que les réponses ne sont pas à ce jour satisfaisantes.
J'attends donc le résultat pour donner un avis complet sur cet achat -",Neutre,"Avis factuel neutre, note 3/5"
762,3,Neutre,0.87,Produit de mauvaise qualité - Marquage du vêtement acheté sur Showroomprivé commence à s'enlève au bout du 2ème jour (de pluie). Je ne savais pas que les vêtements étaient hydrosolubles.,Négatif,Signal négatif fort: 'mauvaise qualité'
771,3,Neutre,0.87,"Très déçue de ma commande Chantelle livrée avec 3 articles d'une taille inférieure. Habitant un DOM, j'ai dû régler des taxes douanières qui ne me seront pas remboursées. J'aurais préféré que Showroomprivé annule la commande du fait que la taille demandée n'est plus en stock afin de m'éviter tous les désagréments du retour de colis. Bien cordialement",Négatif,Signal négatif fort: 'pas remboursé'
792,3,Neutre,0.87,Livraison en point relais. Carton enfoncé et déchiré mais heureusement pas de casse. Par contre un enfoncement sur la partie haute du micro-ondes et emballage plastique en bouchon. Est-ce un appareil reconditionné ou renvoyé puis remis dans le circuit de vente ! Peut mieux faire.,Positif,Satisfaction exprimée: 'heureuse'
806,3,Neutre,0.87,"Déçu de ma commande Lacoste - J'ai passé une commande Lacoste, donc j'étais très déçue de la qualité des produits. Pour une marque comme Lacoste, je trouve que c'était médiocre avec des défauts de finitions.",Négatif,Signal négatif fort: 'très déçu'
836,4,Neutre,0.87,Bonne expérience de l’appli mais déçue du produit dont le tissus se d'élite au 1er lavage. Dommage pour la marque maje plutôt hight normalement,Positif,"Avis mixte, note 4/5 → Positif"
854,4,Neutre,0.87,Cliente fidèle - Rien de particulier je commande chez vous depuis longtemps ça veut donc dire que dans l’ensemble je suis plutôt satisfaite.,Positif,Satisfaction exprimée: 'satisfait'
988,4,Neutre,0.87,"Le delai de livraison est respecté.
Je suis satisfaite du produit. Rien à dire de Showroomprivé. Je suis toujours satisfaite depuis que je commande chez eux. Je recommande.",Positif,Signal positif fort: 'rien à dire'
1067,5,Neutre,0.87,"Satisfaction à chaque commande - Achat à chaque commande, qui correspond à ce que j'attends... articles de qualité à prix très attractifs.prix livraison raisonnable pour certains articles et livraison rapide...POUR LES LIVRAISONS EXPRESS",Positif,Satisfaction exprimée: 'livraison rapide'
1086,5,Neutre,0.87,"Cette fois mon avis concerne le service client
Après l'achat des bijoux just cavalli et une bague qui a tres vite perdu sa couleur dorée
J'ai contactée le service client Showroomprive.com
Qui ma répondu le jour même et ma conseiller de contacté la marque
.j'espère que la marque just cavalli reprendra le suivi avec autant bienveillance ....merci d'avance !5/5****",Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1133,5,Neutre,0.87,Pas de surprise avec Showroomprivé. La commande est simple à réaliser et les délais dont respectés. C'est tellement facile qu'on peut devenir vite accro!!,Positif,Satisfaction exprimée: 'facile'
1160,5,Neutre,0.87,Tout est parfait,Positif,Signal positif fort: 'parfait'
1199,5,Neutre,0.87,Tout est parfait,Positif,Signal positif fort: 'parfait'
234,1,Neutre,0.88,Mon colis n'a pas été livré dans le point relais près de chez moi (je n'ai pas de voiture pour me déplacer) et de plus dans un commerce ouvert du mardi au vendredi de 10H à 19H (je travaille de 9H à 19H) ce qui m'a obligé à poser une demie journée de congé pour le récupérer !,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
248,1,Neutre,0.88,"colis livré sans aucun professionnalisme l erreur est humaine mais là le je m'en foutisme prédominait manque un lacet tache sombre sous la semelle mettant mon imagination à rude epreuve (je n'ai pas voulu confirmer par l'odorat ni le gout d'ailleurs) boite à chaussure maintenue par un élastique code barre scotché à la main
bout de papier avec inscription manuelle et déchiré grossièrement scotché à la va vite également erreur passagére gains à tout pris au detriment des gens la politique de retour nous le dira",Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
256,1,Neutre,0.88,"Déçu - J'ai passé une commande et, environ une semaine plus tard, j'ai reçu un message m'indiquant que je ne recevrais pas deux articles. Le problème, c'est qu'il s'agit des articles les plus importants de la commande.",Négatif,Déception/problème: 'déçu'
271,1,Neutre,0.88,"Je n’ai jamais reçu ma commande, le service client a juste contacté le transporteur, qui a confirmé que la livraison avait été faite, et donc ils m’ont dit que j’avais bien été livré et point. Donc je me suis fait voler au final..",Négatif,Signal négatif fort: 'jamais reçu'
312,1,Neutre,0.88,Je n’est toujours pas de réponse a mon colis quil ne trouve pas il ne savent pas me donner de réponse ni m'envoyer mon colis deux foie le même problème chez eux pour la Belgique je vais écrire a plus haut car la je vais pas me laisser faire .sa fais 3 semaines !!!!,Négatif,Déception/problème: 'problème'
314,1,Neutre,0.88,"Chaussures reçues sales et tachées
Et une autre commande toujours en cours de préparation depuis 1 mois donc pas livrée pourtant bien débitée de mon compte et ils ne veulent pas me rembourser
UN CONSEIL : FUYEZ !",Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
367,1,Neutre,0.88,Taille inadaptée - La taille était inadaptée et la qualité du tissu était trop epaisse,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
396,1,Neutre,0.88,"Ce sont des fausses, il n’y a aucun certificat d’authenticité
De plus, l’étiquette est indiquée fabriqué en Italie, alors qu’elles sont fabriquées en Chine… pour bien connaître la marque, je sais très bien qu’elle ne viennent pas de Chine ou l’Italie",Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
412,1,Neutre,0.88,"Inadmissible
Ils disent qu’ils ne savent pas où est mon colis. Il n’a même pas été remis au transporteur
On se fait balader en disant qu’il y a une enquête et ils sont pas capables de rembourser
200€ de commande et 50€ de livraison dans la nature",Négatif,Signal négatif fort: 'inadmissible'
457,2,Neutre,0.88,Livraison retardée,Négatif,Déception/problème: 'retard'
473,2,Neutre,0.88,"La commande passée le 27/02/2026 et qui devait être livrée le 27/03/2026 n’est toujours pas expédiée. La livraison a été décalée au 3/04/2026 mais à ce jour, le 04/04/2026 la colis n’est pas expédiée.
Très très déçue, Aucun dédommagement.",Négatif,Signal négatif fort: 'très déçu'
492,2,Neutre,0.88,Rien a dire de plus - Toujours les mêmes ventes donc raz le bol,Positif,Signal positif fort: 'rien a dire'
493,2,Neutre,0.88,Mon colis a été endommagé et le transporteur a mis du scotch de la poste et il manquait un article et le service client ne m’a pas fait de retour concernant l’enquête malgré la photo du colis ou on vois pleins de scotch de la poste,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
514,2,Neutre,0.88,De fausses promos.. des frais de port élevé pour une livraison à domicile pour que le livreur n’en fasse qu’à sa tête et me livre à 2km de chez moi ..,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
519,2,Neutre,0.88,"J'ai passé une commande sur Murphy Nye , je me suis réjoui pour cette commande et aprés une dizaine de jours on m'annonce que sur les cinq pièces on peut malheureusement que m'en livrer 3 , les deux articles non livrés sont ceux que je voulais vraiment...
D'où ma très grande déception...
Vous avez clairement un problème informatique chez vous...
Cela m'a vraiment refroidi et je ne pense plus passer de commande chez vous",Négatif,Signal négatif fort: 'non livré'
583,2,Neutre,0.88,"Trop de temps pour recevoir ma commande.
Jai été déçu car j’ai commandé un manteau, il manquait un bouton, et une poche etait un peu déchiré.
Je m’attendais à de la qualité et ce n’est pas le cas .",Négatif,Déception/problème: 'déçu'
585,2,Neutre,0.88,Élément du colis détérioré - Malheureusement à l'ouverture du colis nous avons constaté que la planche qui forme le fond du meuble est endommagée et nécessite une réparation. D'ailleurs le carton d'emballage présentait un impact au même endroit.,Négatif,"Avis mixte, note 2/5 → Négatif"
600,2,Neutre,0.88,"Colissimo, relais de proximité, une catastrophe!!! - Cela fait la troisième fois que je choisis un voisin de proximité (à chaque fois différent), et que mon colissimo se retrouve dans une poste à 2 km de chez moi avec des horaires d'ouverture réduits (ferme entre midi et à 17h) alors que j'ai 2 postes à environ chacune 500 m!
Ce service de livraison est une catastrophe.",Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
602,2,Neutre,0.88,"Mauvais produits - Rien à dire sur le
Fonctionnement de Showroom privé c’est juste que les produits ( bijoux) sont de piètre qualité.",Positif,Signal positif fort: 'rien à dire'
637,3,Neutre,0.88,Très souvent les tailles des talons 👠 des chaussures de femme n'est pas assez détaillée est ce qu'elles font 7cm ou 9cm ou 10cm c'est à nous à deviner du coup j'annule la commande,Négatif,Signal négatif fort: 'nul'
669,3,Neutre,0.88,"Délais de livraison extrêmement longs, puis repoussés deux fois; Franchement, on se demande si ce n'est pas le dernier canal du fournisseur pour vendre ses invendus !",Neutre,"Avis factuel neutre, note 3/5"
684,3,Neutre,0.88,"Je suis franchement déçue de ma commande car sur 8 articles achetés 2 n’étaient plus disponibles. Ensuite sur les 6 articles reçus un des articles (une paire de baskets ) ne correspondaient pas du tout à l’achat et de plus produit abîmés … comme s’ils étaient portés…
Bref ça faisait longtemps que j’avais pas commandé mais du coup cette commande me fait rappeler pourquoi!",Négatif,Signal négatif fort: 'produit abîmé'
719,3,Neutre,0.88,Le délai de livraison est énorme et la commande a été annulée 2 fois.,Négatif,Signal négatif fort: 'nul'
729,3,Neutre,0.88,"Nous avons commandé 2 matelas via la vente ""rêve français"". Le premier matelas pas de problème il est bien arrivé dans les temps et avec les bonnes dimensions. Mais le 2ème est arrivé dans les temps, mais les dimensions ne correspond pas à la commande que nous avons effectué et bien évidemment nous avons vérifié que l'erreur n'est pas au moment de la commande. Donc nous ne pouvons pas l'installer. Nous avons fait une demande de retour il y a une grosse semaine, mais pour le moment pas de suite",Négatif,Signal négatif fort: 'ne correspond pas'
739,3,Neutre,0.88,"Branchements à refaire. - En ce qui concerne la commande tout s’est bien passé, le délai de livraison a été respecté et pas de casse dans les cartons. En ce qui concerne les suspensions que j’ai commandées il a fallu refaire les branchements électriques, heureusement que j’ai un mari bricoleur car rien ne fonctionnait. Dommage car ils sont conformes à la description et rendent très bien dans la pièce.",Neutre,"Avis mixte équilibré, note 3/5"
742,3,Neutre,0.88,"de moins en moins bien - Au départ charmée par leurs avantages, je suis de plus en plus déçue. La qualité devient médiocre, je suis obligée de renvoyer beaucoup d'articles défectueux ou non conforme. Le SAV est de plus en plus lent, mon dernier remboursement a mis 2 mois, avec de multiples relances. Et maintenant l'offre Infinity (frais de port (pas toujours!) gratuits) augmente son prix sans avantages supplémentaires. Le choix des marques devient de plus en plus restreint. Je pense clairement freiner mes commandes chez eux",Négatif,Déception/problème: 'déçu'
753,3,Neutre,0.88,"Rembourser mais pas de contact client. - J'ai fait une commande, sensé être livré le 3 février le 5 ne voyant rien venir je lance auprès du site une enquête sur le suivi. Zéro mail de suivi zéro réponse et tout d'un coup le 7 février je suis remboursé sans explication. J'ai dû me rendre sur le site pour savoir pourquoi. Donc je suis assez déçue du manque de sérieux dans la communication client. Mais j'ai au moins été remboursé rapidement.",Négatif,Signal négatif fort: 'zéro'
763,3,Neutre,0.88,"Sac pas assez emballé - Je suis très contente de mon achat mais je pense que le sac devrais être mieux protégé,comme dans une boîte.Le sac est un peu déformé à l’avant .",Positif,Signal positif fort: 'très contente'
838,4,Neutre,0.88,T bien - rien à redire excepté la date de livraison qui était en avance,Positif,Signal positif fort: 'rien à redire'
856,4,Neutre,0.88,navigation tres facile sur le site livraison rapide je conseille fortement aux gens dans mon entourage des fois seulement je suis décu parés avoir fait une commande je reçois des excuses pour non disponiblité d'un article c'est le seul désagrément sinon je resterai fidèle au site c'est l'un de mes préférés.,Positif,Satisfaction exprimée: 'facile'
872,4,Neutre,0.88,"délai de livraison tenu
vêtements qui seront offerts à mes petits enfants",Positif,Sans signal lexical; note 4/5 → satisfaction implicite
942,4,Neutre,0.88,Ce que j'apprécie sont les délais de livraison. En général ils sont rapides. Les ventes proposées sont intéressantes et les collections pas trop obsolètes. Poursuivez et proposez nous de belles et nouvelles marques pas trop excessives en matière de prix.,Positif,Satisfaction exprimée: 'j'apprécie'
948,4,Neutre,0.88,"Très bonne réduction des prix. - Très bonne réduction des prix, ventes de marque de qualité, mais le délais de livraison un peu long. Bon service après-vente.",Positif,Satisfaction exprimée: 'bon service'
954,4,Neutre,0.88,"Qualité/prix - Les produits sont de qualité, les dates et lieux de livraison bien respectés.",Positif,Sans signal lexical; note 4/5 → satisfaction implicite
955,4,Neutre,0.88,Satisfait dans l'ensemble - En général très bien hormis un souci sur une vente mais un service client prèsent et réactif.,Positif,"Avis mixte, note 4/5 → Positif"
959,4,Neutre,0.88,Je n’ai pas gardé l’article car il ne me convenait pas mais le site est très de bien!,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
968,4,Neutre,0.88,Les produits sont bonnes mais on les récupère plus longtemps c est ça suis est dommage,Négatif,Déception/problème: 'dommage'
986,4,Neutre,0.88,Une bonne plateforme - Le fait que maintenant la plupart des eShop dedans Showroom livre a la réunion mais aussi que la livraison et beaucoup moins chère fait que je reviens toujours sur ce site.,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
1029,5,Neutre,0.88,"Satisfaite de mes 2 commandes HOKA & LAGUIOLE aussi bien sur la qualité, que sur les prix sans concurrence !",Positif,Satisfaction exprimée: 'satisfait'
1058,5,Neutre,0.88,"Parfaite - Les prix attractif.
Le sérieux par rapport à la concurrence.
La rapidité de livraison.",Positif,Signal positif fort: 'parfait'
1079,5,Neutre,0.88,"Niveau commande pas de problème 👍
Date bien respecté.
Par contre nous avons tombé sur un livreur vraiment pas sympathique 😵‍💫😵‍💫
Pour les produits ça va pour le moment à voir dans le temps.
Par contre les chaises un peu compliqué à monté 😆",Négatif,Déception/problème: 'problème'
1091,5,Neutre,0.88,"Prix attractifs et remises réelles en comparaison aux prix commerçants.
Produits de qualité et frais de livraison raisonnables.",Positif,Satisfaction exprimée: 'prix attractif'
1096,5,Neutre,0.88,Articles de très bonnes qualités prix attractifs et rapidité de livraison conforme,Positif,Satisfaction exprimée: 'prix attractif'
1128,5,Neutre,0.88,"Efficacité - J'apprécie beaucoup la rapidité de la livraison. Les ventes sont très diversifiées, il y en a pour tous les budgets.",Positif,Satisfaction exprimée: 'j'apprécie'
1144,5,Neutre,0.88,"cela fait longtemps que je commande à SHOWROOMPRIVE, site que je recommande vivement aux personnes qui veulent faire des affaires, beaucoup de marques à des prix défiant toute concurrence, je suis entièrement satisfaite, mes cadeaux plaisent toujours...",Positif,Signal positif fort: 'je recommande vivement'
1168,5,Neutre,0.88,"Fidèle depuis le début... Jamais déçue - Cliente depuis presque le début
...
Fidèle et ravie de mes achats
En cas de problème, toujours une solution vraiment fiable.
Futures clientes, vraiment vous pouvez faire confiance à showroom privé.
Merci showroom pour mes achats.
J adore...",Positif,"Avis mixte, note 5/5 → Positif"
1177,5,Neutre,0.88,"Des prix très attractifs,",Positif,Sans signal lexical; note 5/5 → satisfaction implicite
232,2,Neutre,0.89,Envoie de la commande tellement long… Je ne pense pas renouveler l’expérience avec Showroom sauf si je n’ai pas le choix.,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
242,1,Neutre,0.89,La livraison s est faite à la mauvaise adresse donc pas réceptionnée j' ai Fait le nécessairetoujours pas de livraison je demande un remboursement de suite merci,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
274,1,Neutre,0.89,"SITE A FUIR,
remboursement partiel sous faux pretexte, et aucune ecoute du service client",Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
278,1,Neutre,0.89,je ne suis pas responsable de la perte de mon retour. C'est showroom qui choisi le transporteur ....colis déposé le 26 février ....toujours pas de remboursement car le colis s'est perdu ....pourtant on voit bien dans le suivi que je l'ai déposé,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
303,1,Neutre,0.89,"Très déçue de ma commande d'un luminaire, aucune protection dans le carton, le luminaire était tout cabossé et un clips cassé. La moindre de chose aurait été de protèger.",Négatif,Signal négatif fort: 'très déçu'
328,1,Neutre,0.89,Commander parures de couette quand je les ai passe dans la machine à laver ils se sont déchirés et décousu,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
334,1,Neutre,0.89,"ANTIVOL A L'INTÉRIEUR DE LA POCHE - Je commande une veste Nike qui arrive dans les délais. Je l'essaie et je découvre un antivol dans la poche droite.
Je téléphone à showroomprive,une personne me demande de prendre en photo l'antivol par retour de son mail ce que je fais et elle me dir qu'elle s'occupe de tout et que je vais recevoir un bon de retour et depuis plus rien malgré la relance sur son mail.
Alors je ne suis pas contente.",Positif,Satisfaction exprimée: 'content'
336,1,Neutre,0.89,"Il y avait plus de choix avant. Maintenant, plus rien ne me convient et les articles sont quasi les mêmes d'une semaine sur l'autre (séjour de vacances, shooll, parasols par soleil, karcher...)

C'est d'un triste.",Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
347,1,Neutre,0.89,Les produits sont de mauvaise qualité. Je ne les aime pas.,Négatif,Signal négatif fort: 'mauvaise qualité'
376,1,Neutre,0.89,"A chaque inscription, le mot de passe ne fonctionne plus le lendemain. Dès que je souhaite refaire le mot de passe, je ne reçois aucun mail. Et que je veux me réinscrire avec un mail existant : Veuillez saisir une adresse mail correcte",Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
408,1,Neutre,0.89,Commande incomplète et système de réclamation en pdf ultra pas pratique. Si je dois passer 2h pour faire la réclamation d'une erreur de votre part alors je ne prend plus le risque de commander chez showroom.,Négatif,"Avis mixte, note 1/5 → Négatif"
435,2,Neutre,0.89,"le panier qui s'efface rapidement obligeant à commander rapidement sans voir qu'il y a des frais de port cumulatif et pour finir une partie de la commande allant dans un autre point relais alors que tout devait arriver au même endroit. A part cela, les prix sont attractifs.",Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
450,2,Neutre,0.89,"L'article principal n'a pas été livré, certes il a été remboursé, mais un autre article avait été mis dans le panier pour aller avec le premier, et assurément je n'aurais pas commandé le reste vu le prix des frais de port. Dommage qu'il n'ait pas été permis d'annuler l'ensemble de la commande avec remboursement des frais de port ou d'avoir un geste commercial sur cette commande compte tenu de la situation. Cela fait hésiter à commander de nouveau si l'on n'est pas certain d'avoir les articles commandés",Négatif,Signal négatif fort: 'nul'
474,2,Neutre,0.89,"J’ai commandé des baskets du 40 et j’ai reçu du 36 dans une boîte de 40. Je pense qu’il faudrait améliorer le contrôle des envois.
Par contre, la personne que j’ai eu au téléphone a été efficace et charmante.",Positif,Satisfaction exprimée: 'efficace'
489,2,Neutre,0.89,"Article annulé sur une commande - Tous les produits n’étant pas disponibles j’aurais aimé qu’on me demande mon souhait pour le reste de la commande, je me retrouve avec la moitié d’un ensemble et des frais de port importants pour 2 culottes",Négatif,Signal négatif fort: 'nul'
490,2,Neutre,0.89,"J'ai un gros doute sur la vente outlet CXL Christian Lacroix. L'alliage du bracelet des montres ressemble plus à de la contre façon...
ensuite j'ai reçu un article que je n'avais pas commandé à la place de celui qui me plaisait vraiment ! D'habitude, je suis satisfaite, mais cette fois-ci vraiment pas du tout.",Positif,Satisfaction exprimée: 'satisfait'
505,2,Neutre,0.89,J ai reçu un colis sur les deux que je devais recevoir en relais et il a pas été livré au relais mais il m a fallu aller le récupérer à la poste avec des horaires pas commode du tout,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
517,2,Neutre,0.89,"Article manquant encore - Cest la deuxieme fois qu'il me manque un article dans mon colis et qu'il est facturé. Si je le veux il faudra le recommander plus tard, et repayer les frais de port...",Négatif,Déception/problème: 'article manquant'
527,2,Neutre,0.89,"Délais de livraison pas mis en avant lors de la commande , quasi 1 mois d’attente de plus le colis m’a été annoncer en livraison le jour j pour être reprogrammé au lendemain j’ai du annuler 2jours de travail",Négatif,Signal négatif fort: 'nul'
541,2,Neutre,0.89,La description d un article n est pas pareil,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
550,2,Neutre,0.89,"Cest arrivé en 2fois !!¡
Délai beaucoup trop long",Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
563,2,Neutre,0.89,"Frais de livraison - au secours - Bonjour,

Le problème principal avec cette marketplace et qu'en général les frais de ports sont payants, alors que les autres sites e-commerces font plus d'effort donc lorsqu'on paye des frais de livraison pour un produit et qu'il faut également payer les frais de retour, ça ne donne pas envie de recommander !

Déçue.",Négatif,Déception/problème: 'déçu'
573,2,Neutre,0.89,"j'ai retourné mon article qui n'était pas conforme a ce que j'avais commandé. 12 jours plus tard, je n'ai toujours pas été remboursée et pas de nouvelle du service client",Négatif,Déception/problème: 'pas conforme'
586,2,Neutre,0.89,"Voilà plus d'une semaine que mon colis a soit-disant été confié à Colissimo.
Rien de plus n'apparaît dans le suivi de colis.",Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
587,2,Neutre,0.89,comme d'Hab...,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
588,2,Neutre,0.89,"Abîmés, manquants - Reçu les articles à temps mais les pièces sont abîmés voir mêmes absentes. 30 jours pour faire une réclamation, j’ai dépassé le délai de 09 jours car on ouvre les cadeaux de Noël le 25 ! Aucune solution de leurs parts. Très déçu de la qualité",Négatif,Signal négatif fort: 'très déçu'
606,2,Neutre,0.89,"Article commandé et payé et annulé par le site
À réception de ma commande un article défectueux cela fait beaucoup donc ce sera je pense mon dernier achat",Négatif,Signal négatif fort: 'nul'
636,3,Neutre,0.89,Livraison trop longue - Ma commande est conforme à mes attentes mais la livraison est beaucoup trop longue presque un mois d’attente.,Neutre,"Avis factuel neutre, note 3/5"
659,3,Neutre,0.89,"Avantage en moins - Je commande depuis des années sur ce site et je trouvais qu'il se démarquait des autres quand il avait lancé l'abonnement annuel permettant de ne plus payer de frais de livraison à partir de 30 € d'achat. Cette offre d'abonnement annuel concernant les frais de livraison a été supprimé sans aucune information préalable auprès des clients qui l'avaient souscrites alors que c'était une reconduction tacite depuis sa création.... Maintenant, il faut régler des frais de livraison à chaque commande. Showroom ne se démarque plus de ses concurrents et je réfléchis à 2 fois avant de commander dorénavant.",Neutre,"Avis factuel neutre, note 3/5"
662,3,Neutre,0.89,"sur la proposition de vente il était indiqué "" livraison gratuite"" hors j'ai du payer 12€99 pour la livraison , je reconnais qu'elle s'est faite tres rapidement et le produit semble conforme a la description",Neutre,"Avis factuel neutre, note 3/5"
670,3,Neutre,0.89,"Produits conformes mais transport indélicat. - Produits conformes mais transporteurs indélicats. Sur 6 cocottes, 3 étaient cassées.. Ce qui est le plus étrange, c'est que l'emballage était plutôt bien fait.",Neutre,"Avis factuel neutre, note 3/5"
686,3,Neutre,0.89,"Déçue,j'avais commandé deux pulls et quand je suis allée récupérer ma commande il n'y avait qu un seul pull dans l 'emballage et rien pas de notifications à l'intérieur et aucun mail dans ma boîte de courrier,j'ai du les contacter pour leur signifier, j'ai été remboursé sans problèmes mais tout de même.",Négatif,Déception/problème: 'déçu'
687,3,Neutre,0.89,Bien mais frais de livraison bien trop chers pour du relais colis.,Négatif,Déception/problème: 'trop cher'
691,3,Neutre,0.89,Le site propose des prix intéressants mais malheureusement les frais de port sont assez élevés et le service de livraison ne tient pas la route. Un des colis que j'ai reçu s'est retrouvé à l'autre bout de ma ville.,Neutre,"Avis mixte équilibré, note 3/5"
700,3,Neutre,0.89,"Commandé une première fois, non livré (livraison garantie pourtant pour la St Valentin), remboursé, puis recommandé 15€ moins cher, cherchez l'erreur.
Livraison : le portefeuille posé dans un carton au milieu de papiers sans un minimum de protection, c'est moyen aussi.",Négatif,Signal négatif fort: 'non livré'
705,3,Neutre,0.89,"Je suis nouvelle cliente et je reconnais avoir deja fais des commandes pour lesquelles tout s'est superbement bien passe.
Ma note de 3 fait reference a une tres mauvaise surprise. Celle d'apprendre que ma commande attendue et livree se retrouve dans un relais autre que celui choisis et surtout dans une autre region et que le reactif agace de l'agent Shooroom qui n'a pas compris mon inquietude était anti commercial et non fait pour fideliser??.",Positif,Satisfaction exprimée: 'super'
718,3,Neutre,0.89,commande Clarins - Les produits sont de bonnes qualité. Mais les délais de livraison sont trop long,Neutre,"Avis factuel neutre, note 3/5"
738,3,Neutre,0.89,déco pas térrible trop petit et de mauvaise qualité,Négatif,Signal négatif fort: 'mauvaise qualité'
774,3,Neutre,0.89,"Prix très alléchant, mais attention aux marques que vous choisissez..
Très mauvaise expérience avec la marque Techwood via showroomprivé.",Négatif,Signal négatif fort: 'très mauvais'
