"id","verbatim","rating","manual_label","label_confidence","issue_type","is_mixed","justification_courte"
"436","Je n'ai pas reçu le produit commandé","2","Négatif","Haute","Livraison retardée","False","Problème concret: pas reçu"
"437","Tout était super jusqu'au jours où ils ont décidé d'enlever l'offre infinity des livraisons à 6€ bien trop chères... Quand j'ai commencé à acheter elle était à 1€99 avant COVID ....donc je vais retourner en boutique et surtout faire des économies.....","2","Négatif","Moyenne","Avis mixte","True","Signal négatif: retourner en boutique"
"438","Le seul problème que je rencontre s’est que Showroomprive ne livre pas en Martinique. Je suis obligée de faire livrer la commande chez un transitaire, attendre qu’un container parte pour les DOM, attendre le dédouanement de la marchandise, payer les taxes de douanes et l’octroi de mer et enfin je reçois ma commande.","2","Négatif","Moyenne","Autre","False","Signal négatif: problème"
"439","j'ai retourné mon article qui n'était pas conforme a ce que j'avais commandé. 12 jours plus tard, je n'ai toujours pas été remboursée et pas de nouvelle du service client","2","Négatif","Moyenne","Produit non conforme","False","Signal négatif: pas conforme"
"440","Ça s est arranger - Showroom ne travail pas d office avec les bon fournisseur.
Mais bon tjrs moyen de trouver un arrangement avec eux mais pas avec le fournisseur. Dommage que les frais d envoie soit tjrs payant et le service infinity plus dispo.","2","Négatif","Moyenne","Produit abîmé","False","Signal négatif: dommage"
"441","Le produit est détérioré après le 1 er lavage!","2","Négatif","Faible","Produit abîmé","False","Note 2/5, insatisfaction implicite"
"442","Mais c'est quoi ces prix d'envoi ? - Bon site dans son ensemble, par contre attention à leurs pseudos rabais, si vous comparez pas avant, finalement ca ne vaut pas le coup.
Ensuite les frais de port, c'est abusif je trouve, et arrivé au total du panier, ca ne vaut absolument pas le coup.","2","Négatif","Haute","Problème facturation","False","Corrigé: Positif → Négatif (incohérence rating/sentiment)"
"443","Me fais payer des frais en plus à cause de leur erreur","2","Négatif","Faible","Autre","False","Note 2/5, insatisfaction implicite"
"444","Modèle reçu non conforme - Non seulement j'ai attendu presque 3 semaines les bottines commandées. A l'arrivée ce n'était pas le bon modèle. Alors déçue ? OUI","2","Négatif","Moyenne","Produit non conforme","False","Signal négatif: déçu"
"445","Je suis très déçu de showroomprive, depuis le 21/12/2025 j'essaie de me faire rembourser, même après leur avoir envoyé mon relevé de compte quand même pour leur prouver que je n'avais rien reçu rien na faire, ce sont des voleurs ! Voilà tout
J'ai déjà envoyé un message a votre service, mon message et monte jusqu'au service financier meme avec preuve de mon relevé rien na changer...","2","Négatif","Haute","Retour/remboursement","False","Problème concret: voleur"
"446","Erreur de produit a la livraison c est une robe verte au lieu de noire","2","Négatif","Faible","Livraison retardée","False","Note 2/5, insatisfaction implicite"
"447","PASSABLE - Excusez moi mais site compliqué ! Envoi : payant
Retour : payant
Aucun suivi de retour, une semaine que j'ai renvoyé mes articles, aucun signes de retour écrit! Pour vous retour demandé cela veut dire retour effectué ??","2","Négatif","Moyenne","Service client","False","Signal négatif: aucun suivi"
"448","Bien sauf en cas d'erreurs de livraison- Et là, la galère commence :: - J'ai commandé par le passé, sans problème. Bons produits, mais il faut savoir ce qui arrive quand ils vous livrent un produit que vous n'avez pas commandé : 1 seul article, de la marque Guess, dans cette commande du 1er/12. Ils m'envoient autre chose (pas de la même couleur, ni même matière, ni de la même marque...). Je le retourne par la Poste le 10/12, jour de la réception de l'article, et là j'apprends que :
- Aucun échange n'est possible : je dois donc recommander et re-payer, alors que ce sont eux qui se sont trompés
* Qu'ils me rembourseront sous 14 jours (l'argent court pendant ce temps..).
Je repasse commande, paie à nouveau (coup de chance, l'article était encore disponible), reçoit le bon article et quelque temps après on me rembourse... Les frais de livraison ! Soit un peu plus de 5 €) ..
J'écris à nouveau, suis censée être remboursée le 24/12 au plus tard,. A cette date, toujours pas de remboursement. J'écris de nouveau mais ne reçois cette fois aucune réponse.
Le 30/12, je téléphone de nouveau à Show room privé et on me dit qu'il y a eu un bug, que j'aurais du être remboursée le 21/12, mais qu’ils ne se sont pas aperçus que je n’avais pas été remboursée... Car« les bugs liés aux remboursements ne remontent pas aux employés ».. C'est ce qu'on m'a répondu... Alors pourquoi ne pas me répondre lorsque je les en informe quelsques jours après ??? Ils étaient parfaitement informés. On me demande alors de renseigner à nouveau mes nom et prénom + mon Iban sur le site informatique. Soi-disant le remboursement se ferait ensuite automatiquement dès que ces info auraient été renseignées... Sauf que npn… toujours pas.
Finalement, j'ai été remboursée le 5 janvier.. Soit 26 jours après avoir renvoyé l'article non commandé.. Mais si je n'avais pas appelé, encore, il semblerait que je n'aurais toujours pas été remboursée.
Très franchement, cela ne donne pas envie de recommander chez eux ! Je vous « passe » également les excuses que j’ai reçues à chaque réponse faite mais sans intervention réelle, ainsi que le bon d’achat en guise de dédommagement -qui m’a été proposé sans que je demande quoi que ce soit excepté d’être remboursée-…MAIS… Bon d’achat que je n’ai JAMAIS reçu … Donc de fausses promesses qui viennent se rajouter à tout cela

Ce n'est pas sérieux","2","Négatif","Moyenne","Livraison retardée","True","Problème concret: jamais reçu"
"449","pas le bon produit reçu - J'ai commandé trois paires de chaussures et l'un d'entre elle n'était pas la bonne paire. Depuis zéro réponse pour me la reprendre car ce n'était pas le bon modèle.","2","Négatif","Faible","Service client","False","Note 2/5, insatisfaction implicite"
"450","Trop de temps pour recevoir ma commande.
Jai été déçu car j’ai commandé un manteau, il manquait un bouton, et une poche etait un peu déchiré.
Je m’attendais à de la qualité et ce n’est pas le cas .","2","Négatif","Moyenne","Produit non conforme","False","Signal négatif: déçu"
"451","Non respect du délai de livraison - Commande passée, livraison prévue 10jours après reçu 30 jours après","2","Négatif","Faible","Livraison retardée","False","Note 2/5, insatisfaction implicite"
"452","Élément du colis détérioré - Malheureusement à l'ouverture du colis nous avons constaté que la planche qui forme le fond du meuble est endommagée et nécessite une réparation. D'ailleurs le carton d'emballage présentait un impact au même endroit.","2","Négatif","Moyenne","Avis mixte","True","Signal négatif: malheureusement"
"453","Voilà plus d'une semaine que mon colis a soit-disant été confié à Colissimo.
Rien de plus n'apparaît dans le suivi de colis.","2","Négatif","Faible","Livraison retardée","False","Note 2/5, insatisfaction implicite"
"454","comme d'Hab...","2","Négatif","Faible","Autre","False","Note 2/5, insatisfaction implicite"
"455","Abîmés, manquants - Reçu les articles à temps mais les pièces sont abîmés voir mêmes absentes. 30 jours pour faire une réclamation, j’ai dépassé le délai de 09 jours car on ouvre les cadeaux de Noël le 25 ! Aucune solution de leurs parts. Très déçu de la qualité","2","Négatif","Haute","Livraison retardée","False","Problème concret: très déçu"
"456","","2","Négatif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"457","","2","Négatif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"458","","2","Négatif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"459","","2","Négatif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"460","J'ai souscrit l'adhésion infinity et je paye quand même des frais 😒","2","Négatif","Faible","Autre","False","Note 2/5, insatisfaction implicite"
"461","Le lieu de livraison a été modifié, c'était beaucoup moins pratique","2","Négatif","Haute","Livraison retardée","False","Corrigé: Positif → Négatif (incohérence rating/sentiment)"
"462","Bonjour, J'ai commandé un matelas provenant d'Espagne, le vendeur à envoyé la commande très rapidement. Je vois qu'il est dans un entrepôt de gls depuis un mois ! Je contacte le service client par trois fois, et contacte le vendeur en Espagne... Heuu, cherchez l'erreur ? Les délais sont très longs et non respectés.
Autre chose de plus choquant, je m'intéresse à un fer à lisser pour cheveux "" ancien coût 149,00 € "" prix si je l'achete 49,00 € Je décide d'aller sur internet pour voir si je le vois au prix recommandé, et en réalité je le trouve à 45 € !!!! S'il-vous-plaît, vérifiez bien les tarifs en général. A bannir pour ma part.","2","Négatif","Haute","Livraison retardée","False","Corrigé: Positif → Négatif (incohérence rating/sentiment)"
"463","Très long délai de livraison !!!
Les vêtements reçus ne sont pas de la qualité attendue, très déçue.","2","Négatif","Haute","Livraison trop longue","False","Problème concret: très déçu"
"464","Moyennement satisfaite voire pas du tout - Retard dans la livraison et retour d’articles payant 📦

3 bijoux achetés dont 2 qui feront l’objet d’un retour, très déçu de la qualité des produits qui ne ressemblent en rien à la photo de départ. Marque Nakkash","2","Négatif","Moyenne","Livraison retardée","True","Problème concret: très déçu"
"465","La commande a été passée le 2 décembre est livrée le 26 décembre. Je trouve ça excessivement long en terme de délai de livraison.","2","Négatif","Faible","Livraison retardée","False","Note 2/5, insatisfaction implicite"
"466","Belle promotion mais la doudoune a un défaut ( malheureusement je m’en suis aperçu après l’avoir porté) . Dégoûtée","2","Négatif","Moyenne","Avis mixte","True","Signal négatif: malheureusement"
"467","Delais non respectés - Délais dépassés ( 26 décembre) alors que la commande était passée début décembre, pour une livraison à Noël . Aucun geste commercial proposé.","2","Négatif","Moyenne","Livraison retardée","False","Signal négatif: aucun geste"
"468","Commande de lustres - Du retard dans la livraison des produits.
Les lustres ne correspondent pas vraiment à ceux qui étaient sur le site internet et c’est dommage.","2","Négatif","Moyenne","Livraison retardée","False","Signal négatif: retard"
"469","Frais de livraison hors de prix et service client ""bof"" - Frais de livraison trés elevés mais date non respectée puisque le colis n'a été preparée que 2 jours apres la date de livraison la plus tardive annoncée (apres reclamation et finalement livré avec 6jours de retard). De plus, on vous envoie un mail justifiant le retard avec l'excuse des manifestations agricoles alors que celles ci n'ont commencé qu'une semaine plus tard donc, on se moque legerement de vous...!","2","Négatif","Haute","Livraison retardée","False","Problème concret: date non respectée"
"470","que ce soit les boucles d'oreilles ou le bracelet ne ressemble pas du tout aux photos les boucles d'oreilles sont miniscules et le bracelet tres fin
la presentation est un sachet en plastique,l'emballage de l'envoi est arrive tout ecrase
mais l'envoi etait rapide","2","Négatif","Haute","Produit non conforme","False","Problème concret: ne ressemble pas"
"471","Colissimo, relais de proximité, une catastrophe!!! - Cela fait la troisième fois que je choisis un voisin de proximité (à chaque fois différent), et que mon colissimo se retrouve dans une poste à 2 km de chez moi avec des horaires d'ouverture réduits (ferme entre midi et à 17h) alors que j'ai 2 postes à environ chacune 500 m!
Ce service de livraison est une catastrophe.","2","Négatif","Faible","Livraison retardée","False","Note 2/5, insatisfaction implicite"
"472","Retour payant alors que vos concurrents sont gratuits! - Le délai trop long, les tailles qui ne sont pas justes: pour les chaussures un 41 chez Vans est trop petit( nubuck Old School ROSE) alors que toujours chez Vans c'est la bonne taille( nubuck Brookyn LS BORDEAUX) et en plus le retour est payant alors que c'est très mal indiqué! De plus ce n'est pas spécifié que les retours sont payants alors qu'il y a visiblement un problème de fabrication puisque la taille n'est pas respectée!!. Et J'attends encore le remboursement 7 jours après!","2","Négatif","Moyenne","Livraison trop longue","False","Signal négatif: délai trop long"
"473","Mauvais produits - Rien à dire sur le
Fonctionnement de Showroom privé c’est juste que les produits ( bijoux) sont de piètre qualité.","2","Négatif","Haute","Produit non conforme","False","Corrigé: Positif → Négatif (incohérence rating/sentiment)"
"474","Décevant
2 bouquets FLEURS de la maison Mathilde livrés tachés et salis
Je les garde pour moi, dommage c’était un cadeau.
je suis déçue.
Emballés dans un carton très sale à l'intérieur sans protection , les articles sans protection sont arrivés sales dans un carton extérieurement impeccable
Sylvie","2","Négatif","Moyenne","Avis mixte","True","Signal négatif: déçu"
"475","Délai un peu long pour la livraison (mail de retatd), et en plus livre a 30min de chez moi (changement de point relais au dernier moment)","2","Négatif","Faible","Livraison retardée","False","Note 2/5, insatisfaction implicite"
"476","Grosse déception pour cette dernière commande de Guess, c'était des cadeaux prévu pour Noël! Et a la date prévu pour la livraison on m'annonce l'annulation de la commande!!!!!
1ère fois que cela m'arrive ! Et ce n'était pas le moment !!!!!","2","Négatif","Haute","Livraison retardée","False","Problème concret: grosse déception"
"477","Article commandé et payé et annulé par le site
À réception de ma commande un article défectueux cela fait beaucoup donc ce sera je pense mon dernier achat","2","Négatif","Haute","Produit non conforme","False","Problème concret: nul"
"478","Malfaçons couture dentelle - L un de mes articles a une couture qui a été mal faite lors de la fabrication et comme c est sur de la dentelle, ce n est pas réparable","2","Négatif","Faible","Qualité produit","False","Note 2/5, insatisfaction implicite"
"479","Produit defectueux - Commande livree rapidement mais qualite du produit vraiment pas bonne.
Le fermoir du collier ne fonctionne pas","2","Négatif","Faible","Produit abîmé","False","Note 2/5, insatisfaction implicite"
"480","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"481","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"482","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"483","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"484","si je n'étais pas satisfaite de mes achats son votre site , je ne passerai plus de commande chez vous ! donc tout est ok pour moi !!!puisque je continue","5","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (double négation ou formule positive)"
"485","Super pour les prix, la rapidité de livraison...","5","Positif","Moyenne","Aucun","False","Signal positif: super"
"486","Super expérience et colis bien réceptionné","5","Positif","Haute","Aucun","False","Satisfaction claire: super expérience"
"487","Je n’ai pas toujours pas reçu ma commande donc je ne risque pas de mettre un avis positif.
Et toujours aucune nouvelle de ma réclamation","1","Négatif","Moyenne","Livraison retardée","True","Problème concret: pas reçu"
"488","Facilité de commande, rapidité de livraison ( même plus rapide que la date annoncée) emballage soigné, rien à redire sur le site par contre une des 2 boucles d’oreilles a un défaut de fermeture, c est la première fois que l article que j achète sur ce site n est pas de bonne qualité","4","Positif","Haute","Aucun","False","Satisfaction claire: rien à redire"
"489","Ravie - Je n'ai jamais été déçue de mes commandes sur Showroom privé, qualité, diversité, livraisons rapides, tout y est.","5","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (double négation ou formule positive)"
"490","Très bon produit","5","Positif","Faible","Aucun","False","Note 5/5, satisfaction implicite"
"491","Produit de qualité, explications concernant la taille un peu justes.","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"492","Cela fait deux fois que le livreur livre mon colis dans un point relais, alors que je paie des frais d’envoi afin que je sois livré chez moi…!!
Une meilleure connexion entre showroomprive et le service de livraison serait mieux et surtout professionnel !","2","Négatif","Faible","Livraison retardée","False","Note 2/5, insatisfaction implicite"
"493","Bon rapport qualité prix !","5","Positif","Moyenne","Aucun","False","Signal positif: bon rapport qualité"
"494","Très bien le loker est pratique, produit conforme - Très bien le loker","5","Positif","Moyenne","Aucun","False","Signal positif: pratique"
"495","Produit bien emballé, livraison rapide","5","Positif","Haute","Aucun","False","Satisfaction claire: livraison rapide"
"496","Déçue d un manque d un article faudrait le signaler des la commande pas en dernière minute - Pourquoi lorsque l on valide la commande l article est dispo et en rupture juste avant de recevoir le colis.Pas commercial","3","Négatif","Moyenne","Livraison retardée","False","Signal négatif: déçu"
"497","Showroomprive propose des bonnes choses et j'aime beaucoup le site qui est très agréable à tous les niveaux","4","Positif","Moyenne","Aucun","False","Signal positif: j'aime"
"498","Site très sympa proposant une multitude d’articles à des prix très intéressants je recommande fortement ce site","5","Positif","Haute","Aucun","False","Satisfaction claire: je recommande"
"499","Jamais été déçue","5","Positif","Haute","Aucun","False","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"500","Bon rapport qualité prix - Toujours un plaisir de commander sur le site. Par contre pour cette commande l'emballage du colis était défectueux bien qu'il y avait tous les articles et ils étaient tous en Bon état.","3","Positif","Moyenne","Aucun","False","Signal positif: bon rapport qualité"
"501","Rapide aucun probleme","5","Positif","Faible","Aucun","False","Note 5/5, satisfaction implicite"
"502","Achat d'un chemisier de marque italienne en taille 48 équivalent FR 44
de bonne qualité.","4","Positif","Moyenne","Aucun","False","Signal positif: bonne qualité"
"503","Showroom privé propose des produits et des marques toujours intéressantes !","5","Positif","Faible","Aucun","False","Note 5/5, satisfaction implicite"
"504","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"505","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"506","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"507","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"508","La commande et la livraison top. Seul l article acheté était de très mauvaise qualité.","3","Négatif","Moyenne","Qualité produit","True","Problème concret: très mauvais"
"509","Un peu déçue cette fois : la taie d' oreiller était différente de celle qui était présentée .","3","Négatif","Moyenne","Produit non conforme","False","Signal négatif: déçu"
"510","Produits en promotion intéressants mais frais de port exorbitants si ajout d'autres produits à la commande, retard très important de livraison, 1 produit défectueux...
Dommage car le site est plutôt top habituellement mais pour cette commande, c'est raté.","3","Négatif","Moyenne","Livraison retardée","True","Signal négatif: retard"
"511","Bon service - Aucun soucis sur la livraison, cependant 2 erreurs sur les tailles des produits","3","Négatif","Moyenne","Avis mixte","True","Signal négatif: souci"
"512","Des marques multiples mais restez vigilants - Une belle offre de marques diverses et variées.
Les produits sont parfois de date de péremption courte.
Ils peuvent arriver cassés.
Certains produits y sont plus chers que sur d'autres sites. Il faut toujours comparer si c'est intéressant ou non.
Certains sont assujettis à des frais de port même avec l'offre infinity.
Mais les services clients sont assez réactifs en cas de problèmes : souvent un remboursement mais pas sur la carte de paiement, sous forme d'avoir.","3","Négatif","Moyenne","Retour/remboursement","False","Signal négatif: problème"
"513","J’avais commandé un tee-shirt Lacoste enfant en bleu marine, je l’ai reçu en vert foncé. J’ai été déçue. Je dois l’offrir à mon petit fils pour son anniversaire, je n’ai plus le temps de faire l’échange du tee-shirt.","3","Négatif","Moyenne","Autre","False","Signal négatif: déçu"
"514","Pas livré dans le point relais que j’avais choisi. Sinon rien à redire.","3","Positif","Haute","Aucun","False","Satisfaction claire: rien à redire"
"515","Le point de retrait m’a été imposé sans demander mon avis","3","Neutre","Faible","Autre","False","Avis factuel équilibré sans tonalité dominante"
"516","C'est beaucoup trop long pour recevoir les colis de plus vos livreurs ne sonne pas mettre les produits au-dessus des boîtes aux lettres et prennent des photos avec la boîte aux lettres où est marqué votre nom et le colis alors que j'ai payé pour une livraison à domicile ou alors j'ai trouvé aussi des colis devant ma porte alors que je suis à la maison cela est inacceptable les frais de livraison sont trop chers les prix c'est pas toujours ça car je vais sur le site officiel et vous êtes au même prix alors que c'est marqué moi 30 % ou 40 % voir 60 %","3","Négatif","Haute","Frais livraison","False","Problème concret: inacceptable"
"517","Livraison trop longue - Ma commande est conforme à mes attentes mais la livraison est beaucoup trop longue presque un mois d’attente.","3","Négatif","Moyenne","Livraison trop longue","False","Signal négatif: livraison trop longue"
"518","Très souvent les tailles des talons 👠 des chaussures de femme n'est pas assez détaillée est ce qu'elles font 7cm ou 9cm ou 10cm c'est à nous à deviner du coup j'annule la commande","3","Négatif","Haute","Produit non conforme","False","Problème concret: nul"
"519","Produits OK transport ZERO - Pour la qualité des produits reçus, rien a dire, par contre, niveau transport... C'est de pire en pire
Les colis sont abîmés, éventrés. Les liquides ont un peu coulés.
J'avais pour habitude d'acheter des cookies, mais c'est fini, deux fois de suite, je les ai reçus en miettes.
C'est bien dommage.","3","Négatif","Moyenne","Produit abîmé","True","Problème concret: de pire en pire"
"520","Les produits à la vente sont souvent très intéressants. Pendant des années on pouvait profiter moyennant l'achat d'un abonnement de livraison gratuite à partir d'un certain montant d'achat. Ceci étant fini l'achat sur le site devient vraiment beaucoup moins intéressant. Auparavant je souhaitais très souvent depuis ce changement très rarement. Dommage !","3","Négatif","Moyenne","Livraison retardée","False","Signal négatif: dommage"
"521","J’ai cdé plusieurs produits mais un produit était manquant!j’en suis désolée","3","Neutre","Faible","Autre","False","Avis factuel équilibré sans tonalité dominante"
"522","Les produits ne sont pas de bonnes qualités et ont dû être stockés trop longtemps.
Impossible de les mettre","3","Neutre","Faible","Livraison retardée","False","Avis factuel équilibré sans tonalité dominante"
"523","D'entree dites moi de quellecommande il est question!!! - je ne sais pas de quelle commande il est question.;;Mais aujourd'hui je suis outrée de voir que Showroomprive que j'appréciais beaucoup me facture plus de 6€ pour renvoyer un article ...qui est abusivement trop grand. Je vais donc continuer a aller plutot chez les chinois! au moins chez eux les retours sont gratuits!","3","Négatif","Haute","Produit non conforme","False","Problème concret: outré"
"524","Commande rapide .
Par contre le pantalon n'est pas bien pour un maternité déçu.
Pour la livraison je n'ai rien reçu pour m'avertir que je pouvais retirer mon colis","3","Négatif","Moyenne","Livraison retardée","False","Signal négatif: déçu"
"525","Prix et produits intéressants mais un vrai problème de livraison.
Pour la seconde fois, mon colis est livré par mondial relay à un endroit très distant de celui choisi, et est très compliqué à récupérer.
Il est dit que le relais choisi est fermé, ce qui n'est pas vrai dans les deux cas;
Je n'ai pas eu de réponses à ce sujet du service client.
Pour ces raisons, je ne souhaite plus commander sur showroom.","3","Négatif","Moyenne","Service client","False","Signal négatif: problème"
"526","Les 2 paires de sabots commandés ont un défaut sur le cuir sur le dessus du sabot et ça se voit","3","Neutre","Faible","Autre","False","Avis factuel équilibré sans tonalité dominante"
"527","Commande longue a arrivée , produits pas terrible tailles et détails a revoir sur les annonces , pas top pour ce coup","3","Négatif","Moyenne","Avis mixte","True","Problème concret: terrible"
"528","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"529","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"530","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"531","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"532","Très moyen - Colis reçus ouvert ou carton d'emballage à lîterieure abîmé","3","Négatif","Moyenne","Livraison retardée","False","Signal négatif: moyen"
"533","Le problème est la livraison par chronopost initialement prévue dans un magasin pro y elle a été finalement réalisée dans un garage qui n’a pas la même amplitude d’horaire
Colis difficile à récupérer quand on travail
Et prévenue deux jours avant la date limite de récupération du colis
Ne sais pas si je recommanderais à nouveau sur le site","3","Négatif","Moyenne","Avis mixte","True","Signal négatif: problème"
"534","Le produit reçu n'est pas conforme à la description et l'image. Les taies d'oreillers sont sans volant, de fait je suis déçue car j'aime moins les taies sacs.","3","Négatif","Moyenne","Produit non conforme","True","Signal négatif: déçu"
"535","Le délai de livraison est très très long. Les tableaux sont arrivés un a reçu un coup et pour l'autre il manque les 3/4 des fixations.","3","Neutre","Faible","Livraison retardée","False","Avis factuel équilibré sans tonalité dominante"
"536","Les tailles sont trop petites, qualité des vêtements pas terrible","3","Négatif","Haute","Produit non conforme","False","Problème concret: terrible"
"537","Trop long. - Produit correct.
Délai de livraison bien trop long!!!?","3","Neutre","Faible","Livraison retardée","False","Avis factuel équilibré sans tonalité dominante"
"538","Site moins ludique depuis les modifcations","3","Neutre","Faible","Application/site","False","Avis factuel équilibré sans tonalité dominante"
"539","Sur 5 articles 3 ne correspondaient pas à la commande
Frais de Livraison trop chère de plus","3","Neutre","Faible","Frais livraison","False","Avis factuel équilibré sans tonalité dominante"
"540","La qualité du produit ne correspond pas au visuel","3","Négatif","Haute","Produit non conforme","False","Problème concret: ne correspond pas"
"541","JE TROUVE SOUVENT MON BONHEUR DANS LES DIFFERENTS PRODUITS ET A BON PRIX
PAR CONTRE CE QUI EST DOMMAGE C EST DE NE PAS AVOIR LES FACTURES
JE RECOMMANDE CE SITE A MON ENTOURAGE","3","Négatif","Moyenne","Avis mixte","True","Signal négatif: dommage"
"542","sav et communication insuffisants - au final j'ai fait une bonne affaire mais la communication est une catastrophe...

donc avis très mitigé concernant cette entreprise, on sent que les opérateurs souffrent, ils doivent se faire incendier toute la journée...

je crois que la prochaine fois je paierai plus cher sans tous ces tracas.","3","Positif","Moyenne","Aucun","False","Signal positif: bonne affaire"
"543","Avantage en moins - Je commande depuis des années sur ce site et je trouvais qu'il se démarquait des autres quand il avait lancé l'abonnement annuel permettant de ne plus payer de frais de livraison à partir de 30 € d'achat. Cette offre d'abonnement annuel concernant les frais de livraison a été supprimé sans aucune information préalable auprès des clients qui l'avaient souscrites alors que c'était une reconduction tacite depuis sa création.... Maintenant, il faut régler des frais de livraison à chaque commande. Showroom ne se démarque plus de ses concurrents et je réfléchis à 2 fois avant de commander dorénavant.","3","Neutre","Faible","Frais livraison","False","Avis factuel équilibré sans tonalité dominante"
"544","Je n'ai pas reçu ma commande mais je souligne la réactivité et l'efficacité du service client.","3","Négatif","Haute","Livraison retardée","False","Problème concret: pas reçu"
"545","bon produit mais délai de livraison trop long. Commande de vêtements pour enfants pour Pâques, reçu 8 jours plus tard...
Idem pour soulet","3","Neutre","Faible","Livraison retardée","False","Avis factuel équilibré sans tonalité dominante"
"546","sur la proposition de vente il était indiqué "" livraison gratuite"" hors j'ai du payer 12€99 pour la livraison , je reconnais qu'elle s'est faite tres rapidement et le produit semble conforme a la description","3","Neutre","Faible","Produit non conforme","False","Avis factuel équilibré sans tonalité dominante"
"547","Déçue par une partie de ma commande. Clarks est une marque de chaussure réputée confortable pour les pieds larges. Impossible de passer le pied dans des chelsea en 39 alors que je fais un 38,5. Est-ce des chaussures avec un défaut de fabrication qui sont vendues sur le sites ...?","3","Négatif","Moyenne","Qualité produit","False","Signal négatif: déçu"
"548","Les produits que j’ai reçu sont conformes à ma commande.
Ce qui m’à déçu, c'est le délai de livraison ; en plus du délai initial s’est rajouté un retard dû au fournisseur de presque quinze jours. Certes, showroom m’à averti mais c’est bien long quand même","3","Négatif","Moyenne","Livraison retardée","False","Signal négatif: déçu"
"549","Le retour des articles qui ne nous vont pas est payant ce n'est pas normal !!","3","Neutre","Faible","Retour/remboursement","False","Avis factuel équilibré sans tonalité dominante"
"550","Les descriptions des articles manquant des précisions, par exemple l'hauteur de talon n'est pas signalé dans la plus part des cas, les photos sont trompeuses, les articles sont très larges et très courts par rapport à la taille et les photos.Les articles arrivent parfois froissés, mal pliés, la qualité est à désirer. En réalité c'est une chance de trouver un article qui me convienne. Préparer le retour, l'envoyer prend du temps....","3","Neutre","Faible","Retour/remboursement","False","Avis factuel équilibré sans tonalité dominante"
"551","Bien pour le produit
Par contre il n a pas été à l’endroit prévu
Il a été mis à 15 km de mon domicile …","3","Neutre","Faible","Autre","False","Avis factuel équilibré sans tonalité dominante"
"552","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"553","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"554","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"555","","3","Neutre","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"556","Les produits reçus sont de qualité, néanmoins ils ont été envoyés sur un lieu qui n’était pas choisi, les informations pour trouver le relai étaient erronées ( infos contradictoires mail et site).","3","Neutre","Faible","Service client","False","Avis factuel équilibré sans tonalité dominante"
"557","Délais de livraison extrêmement longs, puis repoussés deux fois; Franchement, on se demande si ce n'est pas le dernier canal du fournisseur pour vendre ses invendus !","3","Neutre","Faible","Livraison retardée","False","Avis factuel équilibré sans tonalité dominante"
"558","Produits conformes mais transport indélicat. - Produits conformes mais transporteurs indélicats. Sur 6 cocottes, 3 étaient cassées.. Ce qui est le plus étrange, c'est que l'emballage était plutôt bien fait.","3","Neutre","Faible","Produit abîmé","False","Avis factuel équilibré sans tonalité dominante"
"559","Recommandée chemise en cuir reçu encore Une fois chemise en tissu de plus ça doit être un retour vu les boutons sont décalés et il n'y a pas les épingles de fixation c'est la deuxième fois qu'on m'envoie le mauvais produit je leur envoie pas le produit cela me coûterait plus cher en gasoil à la Poste pour faire un renvoi mais vraiment déçu produit reçu Massimo Dutti cuire mes reçu tissu pour la deuxième fois","3","Négatif","Moyenne","Retour/remboursement","False","Signal négatif: déçu"
"560","Retard de livraison","3","Négatif","Moyenne","Livraison retardée","False","Signal négatif: retard"
"561","je n'ai pas reçu mon colis livre à une autre adresse, la poste l'a renvoyé à l'expéditeur","3","Négatif","Haute","Livraison retardée","False","Problème concret: pas reçu"
